AÑO,FACTURA,ARTICULO,PIEZA,RANGO,DESCRIPCION ,DESCRIPCION MX,COMPOSICION,COMP. FORRO,TARIC,MX HS CODE,SUBDIVI,CANTIDAD,PRECIO UN.,IMPORTE TOT,,MONEDA,ORIGEN,PESO NETO,PESO BRUTO,FACERR,SECCION ,MARCA,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,PUNTO / PLANA,SEXO,UMC,UMT,,,,,,,,,,,
2020,32191,578,0,NIÑAL     ,Pantalón                      ,PANTALON LARGO  PARA NIÑA                                                                           , 69% ALGODÓN 29% poliéster 2% elastano                                ,                                                                      ,6204623190,62046296,  ,4,8.3,33.2,USD.,BD,1.192,1.52, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Plana,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,588,0,MUJERL    ,Pantalón                      ,PANTALON LARGO PARA MUJER                                                                           , 58% ALGODÓN 38% poliéster 4% elastano                                ,                                                                      ,6104620000,61046291,  ,13,8.7,113.1,USD.,CN,3.432,4.378, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,0,6,5,2,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,588,0,NIÑAL     ,Pantalón                      ,PANTALON LARGO PARA NIÑA                                                                            , 58% ALGODÓN 38% poliéster 4% elastano                                ,                                                                      ,6104620000,61046292,  ,13,8.7,113.1,USD.,CN,3.432,4.378, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,1,6,6,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,591,0,BEBE      ,Pantalón                      ,PANTALON LARGO PARA BEBE                                                                            , 98% ALGODÓN 2% elastano                                              , 100% ALGODÓN                                                         ,6209200090,62092014,  ,4,6.55,26.2,USD.,CN,0.516,0.658, ,Canastilla Niño     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,1,0,1,1,1,0,0,0,0,Plana,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,593,0,BEBE      ,Pantalón                      ,PANTALONES LARGOS PARA BEBE                                                                         , 97% ALGODÓN 3% elastano                                              , 89% ALGODÓN 11% viscosa                                              ,6209200090,62092014,  ,3,6.45,19.35,USD.,BD,0.57,0.727,S,Canastilla Niño     ,NEWBORN     , 0-1  , 1-2  , 2-4  , 4-6  , 6-9  , 12M  , 18M  ,      ,      ,      ,55,60,65,70,75,80,86,0,0,0,0,0,0,1,1,1,0,0,0,0,Plana,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,702,0,BEBE      ,Pantalón                      ,PANTALON LARGO PARA BEBE                                                                            , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6111209000,61112019,  ,4,2.45,9.8,USD.,BD,0.264,0.337, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,702,0,NIÑAL     ,Pantalón                      ,PANTALON LARGO PARA NIÑA                                                                            , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6104620000,61046292,  ,4,2.45,9.8,USD.,BD,0.264,0.337, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,2,2,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,702,1,BEBE      ,Pantalón                      ,PANTALON LARGO PARA BEBE                                                                            , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6111209000,61112019,  ,4,2.45,9.8,USD.,BD,0.264,0.337, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,702,1,NIÑAL     ,Pantalón                      ,PANTALON LARGO PARA NIÑA                                                                            , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6104620000,61046292,  ,4,2.45,9.8,USD.,BD,0.264,0.337, ,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,2,2,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,704,0,BEBE      ,Pantalón                      ,PANTALON LARGO PARA BEBE                                                                            , 58% ALGODÓN 38% poliéster 4% elastano                                ,                                                                      ,6111209000,61112019,  ,12,3.7,44.4,USD.,CN,1.476,1.883,S,Baby Niño           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,2,2,4,4,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,704,0,NIÑOL     ,Pantalón                      ,PANTALON LARGO PARA NIÑO                                                                            , 58% ALGODÓN 38% poliéster 4% elastano                                ,                                                                      ,6103420000,61034204,  ,4,3.7,14.8,USD.,CN,0.492,0.628,S,Baby Niño           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,2,2,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,705,0,HOMBREL   ,Pantalón                      ,PANTALON LARGO PARA HOMBRE                                                                          , 59% ALGODÓN 40% poliéster 1% elastano                                ,                                                                      ,6103420000,61034202,  ,1,5.85,5.85,USD.,CN,0.382,0.487,S,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,705,0,NIÑOL     ,Pantalón                      ,PANTALON LARGO PARA NIÑO                                                                            , 59% ALGODÓN 40% poliéster 1% elastano                                ,                                                                      ,6103420000,61034204,  ,1,5.85,5.85,USD.,CN,0.382,0.487,S,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,705,0,HOMBREL   ,Pantalón                      ,PANTALON LARGO PARA HOMBRE                                                                          , 57% poliéster 42% ALGODÓN 1% elastano                                ,                                                                      ,6103420000,61034302,  ,3,5.85,17.55,USD.,CN,1.146,1.462,S,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,0,0,0,1,2,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,705,0,NIÑOL     ,Pantalón                      ,PANTALON LARGO PARA NIÑO                                                                            , 57% poliéster 42% ALGODÓN 1% elastano                                ,                                                                      ,6103420000,61034304,  ,3,5.85,17.55,USD.,CN,1.146,1.462,S,Niño                ,NUKUTAVAKE  ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,160,166,172,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Punto,NIÑO ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,712,0,NIÑAL     ,Pantalón                      ,PANTALON LARGO PARA NIÑA                                                                            , 89% poliéster 7% elastano 4% poliamida                               ,                                                                      ,6104630000,61046391,  ,16,4.95,79.2,USD.,CN,2,2.551,S,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,2,2,2,2,2,2,2,2,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,714,0,NIÑAL     ,Pantalón                      ,PANTALON LARGO PARA NIÑA                                                                            , 65% ALGODÓN 33% poliéster 2% elastano                                ,                                                                      ,6104620000,61046292,  ,8,7.35,58.8,USD.,TR,1.432,1.827, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,2,0,2,0,2,0,2,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,717,0,NIÑAL     ,Pantalón                      ,PANTALON LARGO PARA NIÑA                                                                            , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6104620000,61046292,  ,13,3.35,43.55,USD.,BD,1.495,1.907, ,Mini Niña           ,MAYORAL     ,2,3,4,5,6,7,8,9,      ,      ,92,98,104,110,116,122,128,134,0,0,1,1,2,2,2,1,2,2,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,727,0,BEBE      ,Pantalón                      ,PANTALON LARGO PARA BEBE                                                                            , 89% poliéster 8% elastano 3% poliamida                               ,                                                                      ,6111309000,61113093,  ,8,4.35,34.8,USD.,CN,0.664,0.847,S,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,2,2,2,2,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,727,0,NIÑAL     ,Pantalón                      ,PANTALON LARGO PARA NIÑA                                                                            , 89% poliéster 8% elastano 3% poliamida                               ,                                                                      ,6104630000,61046391,  ,4,4.35,17.4,USD.,CN,0.332,0.423,S,Baby Niña           ,MAYORAL     ,6,9,12,18,24,36,      ,      ,      ,      ,68,74,80,86,92,98,0,0,0,0,0,0,0,0,2,2,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,830,0,MUJER     ,Camiseta                      ,PULLOVER DE ALGODON PERCHADO                                                                        , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6109100090,61102002,  ,17,4.6,78.2,USD.,BD,2.737,3.491, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,0,0,0,8,6,3,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
2020,32191,830,0,NIÑA      ,Camiseta                      ,PULLOVER (T-SHIRT DE ALGODON PERCHADO) PARA NIÑA                                                    , 95% ALGODÓN 5% elastano                                              ,                                                                      ,6109100090,61102091,  ,20,4.6,92,USD.,BD,3.22,4.107, ,Niña                ,MAYORAL     ,8,10,12,14,16,18,      ,      ,      ,      ,128,140,152,157,162,167,0,0,0,0,3,9,8,0,0,0,0,0,0,0,Punto,NIÑA ,6,6,0,0,                              ,                              ,0,0,0,0,0,0,0
